Looking for PortfolioManager address starting with 0x40Ac2e...
(Case-insensitive: will match 0x40Ac2e, 0x40ac2e, 0x40AC2E, etc.)
Deployer address: 0x40FecA5f7156030b78200450852792ea93f7c6cd
Generating bytecode...
Bytecode hash: 0x6bacbee0128635d7bcd8eaf92b8a47421f98d9bb390060519ed422713ef074e3
Starting search...
Target prefix: 0x40Ac2e... (first 6 hex characters, case-insensitive)
Press Ctrl+C to stop

Attempts: 22,800,000 | Speed: 1152/s | Current: 0xce38837c648a036fe8ad4eb04172fe15cf669df8
Attempts: 22,900,000 | Speed: 1152/s | Current: 0x1375731b21892009d82e4f136e3e793bd2dc0bc8
Attempts: 23,000,000 | Speed: 1152/s | Current: 0x631f2cf46375b9d9f2a948a7380274e5ebdd12df
Attempts: 23,100,000 | Speed: 1152/s | Current: 0x7b26f171147c8c981d47ea50d96c845a6fb8ebe2
Attempts: 23,200,000 | Speed: 1152/s | Current: 0xaa12f147f795c24f33ab307091de5e178d9cf942
Attempts: 23,300,000 | Speed: 1152/s | Current: 0x8805b9b623dc39b53159d6358d7a96af818bff93
Attempts: 23,400,000 | Speed: 1152/s | Current: 0x700b839f1fc55ee7ce4aba2afacb755840dd72b2
Attempts: 23,500,000 | Speed: 1152/s | Current: 0x838fc61362866e94bc3066b648cc31b48963e1fe
Attempts: 23,600,000 | Speed: 1152/s | Current: 0x19190d3b53f98525957818d5a009f0dafbc1164e
Attempts: 23,700,000 | Speed: 1152/s | Current: 0x0ea220fe7939e8f6e84d0817869050bd28768295
Attempts: 23,800,000 | Speed: 1152/s | Current: 0x6b1ec98fe5b5a0617f641719d73d5d477c7de166
Attempts: 23,900,000 | Speed: 1152/s | Current: 0x78347d284155642d240ab90c388ac34d3ac491ff
Attempts: 24,000,000 | Speed: 1152/s | Current: 0xb673591211c5d542bd5f26b9f3a489d7c2bb308d
Attempts: 24,100,000 | Speed: 1152/s | Current: 0xea7e6c0dbb39bd598d60248f81ccc83cc01d70a8
Attempts: 24,200,000 | Speed: 1152/s | Current: 0x3fe06d9aee8989907c3d6be259371f93e197cefd
Attempts: 24,300,000 | Speed: 1152/s | Current: 0xaec6710dd0d2720ce11c1b8a951b901c9aeaf200
Attempts: 24,400,000 | Speed: 1152/s | Current: 0x098b6ac3fc432db5f9842bba0423c4a060f158d5
Attempts: 24,500,000 | Speed: 1152/s | Current: 0x155e15366414e87d898cf015f761260b589caa3c
Attempts: 24,600,000 | Speed: 1152/s | Current: 0xbdbf37b7e2142a6c95c59eda032503d072ae9a6c
Attempts: 24,700,000 | Speed: 1152/s | Current: 0x64551eb7c00c73db4f71f3e44686bb1e3df69f48
Attempts: 24,800,000 | Speed: 1152/s | Current: 0x351ff50250c8756dc54e7818692f91cef7ee8c0f
Attempts: 24,900,000 | Speed: 1152/s | Current: 0x72600b5c7a861fd5d028efdd5681187b96e9c795
Attempts: 25,000,000 | Speed: 1152/s | Current: 0x23deb68c43a064bd39cec5a9e657dfbef7d89058
Attempts: 25,100,000 | Speed: 1152/s | Current: 0x99cab656e979c877cb9a403fa7d54561ed4a6fc9
Attempts: 25,200,000 | Speed: 1152/s | Current: 0x596f3192d9a7144d023c2688bdd61422588918ff
Attempts: 25,300,000 | Speed: 1152/s | Current: 0xa7d02ec245c1059609717aba2bd343f66ac90ab5
Attempts: 25,400,000 | Speed: 1152/s | Current: 0xfebbeb4e3e109ae70419e7a7598456c593a1c94b
Attempts: 25,500,000 | Speed: 1152/s | Current: 0xd5def79fc7cb0c4c3fc98a06b415fe9ffd513a9f
Attempts: 25,600,000 | Speed: 1152/s | Current: 0xef5fc87b2646f50bab980c626dd7c4ec3a171ff4
Attempts: 25,700,000 | Speed: 1152/s | Current: 0x484079f61c4bf747863cd240e22e92825d7e9960
Attempts: 25,800,000 | Speed: 1152/s | Current: 0x310893d45c873d8d500c0f4942074184b67f171b
Attempts: 25,900,000 | Speed: 1152/s | Current: 0x007f2dc4ea9198c4e554c7294af3c902921b66cb
Attempts: 26,000,000 | Speed: 1152/s | Current: 0xc1b942ae9fce3ab9c6cc996a14a9ed367866119e
Attempts: 26,100,000 | Speed: 1152/s | Current: 0x26833d0468b2d79e13db7d9a8db87cb012b4be0f
Attempts: 26,200,000 | Speed: 1152/s | Current: 0x5506644bb6bdf2e5d1ea3793b6e49a5c85b2e350
Attempts: 26,300,000 | Speed: 1152/s | Current: 0x6cd2a4597c29020525ed887d98c6a4c3e3c7593d
Attempts: 26,400,000 | Speed: 1152/s | Current: 0x7913cd03d6ef31fb446253dc44b150cd069b6ade
Attempts: 26,500,000 | Speed: 1152/s | Current: 0x1ae60fcf48c064fcf24bf659dcec3f030eb73965
Attempts: 26,600,000 | Speed: 1152/s | Current: 0xac5b0ae41a3b5e4a8eac983c39ecd740f9414077
Attempts: 26,700,000 | Speed: 1152/s | Current: 0x26b2d371faa7dba07fd2474866b0874dd4061f90
Attempts: 26,800,000 | Speed: 1152/s | Current: 0xa18008de228311c1e91ebb95d3e8e064c0e8f2e4
Attempts: 26,900,000 | Speed: 1152/s | Current: 0xf6b100a164a2e0433e99b6b46233229fbd473f6c
Attempts: 27,000,000 | Speed: 1152/s | Current: 0x507148692574287636933255d7cb7442b88a917d
Attempts: 27,100,000 | Speed: 1151/s | Current: 0xdc6f991c46fb0d96fc4a2259cca25c022f55400d
Attempts: 27,200,000 | Speed: 1151/s | Current: 0xe6b65382fa5baa3225631baca54a0d9053d1aa6e
Attempts: 27,300,000 | Speed: 1151/s | Current: 0x2ad7504e888ada955a91d224eaaa2b3201760105
Attempts: 27,400,000 | Speed: 1151/s | Current: 0xb28833e7a58baa36824eb6669109cad9c123003e
Attempts: 27,500,000 | Speed: 1151/s | Current: 0xddf96ce90fd9fb443f4bf1ec108ae721a1bc66a3
Attempts: 27,600,000 | Speed: 1151/s | Current: 0x180152c9446889c43a85e3d9f52808f023a62f15
Attempts: 27,700,000 | Speed: 1151/s | Current: 0xaf33b9a4db63deb19f829df6c69dff2a63a485bc
Attempts: 27,800,000 | Speed: 1151/s | Current: 0x19c4f81bf46b14d9b45171ee2731a1ba32ae05a8
Attempts: 27,900,000 | Speed: 1151/s | Current: 0x88632323228da114deb307b3d50bc034f6c005ef
Attempts: 28,000,000 | Speed: 1151/s | Current: 0x2d5285ccfd8599b112ec1a8967360813bfe2c420
Attempts: 28,100,000 | Speed: 1151/s | Current: 0x2cf5432907f544f10664761bfa01200b6948b2eb
Attempts: 28,200,000 | Speed: 1151/s | Current: 0x613d7296a060fcca8e48dc57a2a59770864dadda
Attempts: 28,300,000 | Speed: 1151/s | Current: 0x23dc7d803cea01952fea212563130df754d68c55
Attempts: 28,400,000 | Speed: 1151/s | Current: 0x0e13a2cc1086ebf1cf815412962e17738eb5920e
Attempts: 28,500,000 | Speed: 1151/s | Current: 0x4cb15c7e5205e1153035b10f1c611eb1cfc710ab
Attempts: 28,600,000 | Speed: 1151/s | Current: 0xec1cbbad1a15164d9d13745b8bb4b87ff7fea600
Attempts: 28,700,000 | Speed: 1151/s | Current: 0xe8857b41eeee060b00413d2ea9e21f4dcd3880f8
Attempts: 28,800,000 | Speed: 1151/s | Current: 0x74357c19f8edad01b9f0435bc25a26b7dd94683c
Attempts: 28,900,000 | Speed: 1151/s | Current: 0x8682298423893b5c4af55132921a8efa66997d09
Attempts: 29,000,000 | Speed: 1151/s | Current: 0x70fee3b6f6878e825200ce90597a14c13166c641
Attempts: 29,100,000 | Speed: 1151/s | Current: 0xb521aa63e535fb08395d6e5f7bdacd9250fed7f2
Attempts: 29,200,000 | Speed: 1151/s | Current: 0x34078f4862efd6901c9a8dce896e131131630c01
Attempts: 29,300,000 | Speed: 1151/s | Current: 0xe3aa7e7065c9ef22c271c137bc05d2104744cba1
Attempts: 29,400,000 | Speed: 1151/s | Current: 0x49139e71f11fc39824bf1a21602967dba0c356b4
Attempts: 29,500,000 | Speed: 1151/s | Current: 0x5e9bb6114d53660720a304a6d78e17bce8e5e38f
Attempts: 29,600,000 | Speed: 1151/s | Current: 0xdccc28ee9d832c29e6dc6fa552e170c96a856433
Attempts: 29,700,000 | Speed: 1151/s | Current: 0x1a885aea27c24a55b05e99362f6f514e32577eba
Attempts: 29,800,000 | Speed: 1151/s | Current: 0x7fb17747002b6fe487e5353101a1004eaf3f1ed8
Attempts: 29,900,000 | Speed: 1151/s | Current: 0xc3fc80aad1b41df850f59d6408975f9e1c540cb4
Attempts: 30,000,000 | Speed: 1151/s | Current: 0x0423824f258e877d83790482eb67a205c4615962
Attempts: 30,100,000 | Speed: 1151/s | Current: 0xf38bde0356682b7fc636c42694e3a38a1feaadd7
Attempts: 30,200,000 | Speed: 1151/s | Current: 0xdcdfede0afe98741dffa264c3c2faf87bf5901b3
Attempts: 30,300,000 | Speed: 1151/s | Current: 0xb24f3df19f00258ec73bcf2ca159d0f62f39e80d
Attempts: 30,400,000 | Speed: 1151/s | Current: 0x2a807789916ad1c9e1ad799f5f32edce6827cfa4
Attempts: 30,500,000 | Speed: 1151/s | Current: 0xf27417a314e76e5e858a52318f98e259f0b1b0b1
Attempts: 30,600,000 | Speed: 1151/s | Current: 0x8e72d37895bc845307f28762124f9205b245028f
Attempts: 30,700,000 | Speed: 1151/s | Current: 0x424394a12c595a885f854b9ea31239dc2b364623
Attempts: 30,800,000 | Speed: 1151/s | Current: 0xf046ff3ad6eeaad6c4be556abd5d15cee76feb00
Attempts: 30,900,000 | Speed: 1151/s | Current: 0x41e4c65e3f856fdc88bdf04b8599a49a77644e19
Attempts: 31,000,000 | Speed: 1151/s | Current: 0x4f12d938a891175652d000f80f7adc930070f0d7
Attempts: 31,100,000 | Speed: 1151/s | Current: 0x0fbf275e6d54a9b0d33dd3d37a5bf7321bdec3e3
Attempts: 31,200,000 | Speed: 1151/s | Current: 0xd4b0eda0d314830269eaef776703d91ab0c39c0d
Attempts: 31,300,000 | Speed: 1151/s | Current: 0xd89e5dd740d5bc92960190d5a06f1015c57b3993
Attempts: 31,400,000 | Speed: 1151/s | Current: 0xb42224442f879ee74d7a281e0b1d3208ef6f7d67
Attempts: 31,500,000 | Speed: 1151/s | Current: 0x7b7d9311b254b3117e9213d73a34556971ab34f4
Attempts: 31,600,000 | Speed: 1151/s | Current: 0x41df2c21a86479d49e07b398ccef24e0c8b45597
Attempts: 31,700,000 | Speed: 1151/s | Current: 0x84c548b6d4a67ebb43035ffa6d76aaacf3590d3f
Attempts: 31,800,000 | Speed: 1151/s | Current: 0xad8b7bae38324b73800e8ed304a53d5d0efc0cf1
Attempts: 31,900,000 | Speed: 1151/s | Current: 0x01ddbe37fafbf538a7add2a437178963e21b0f73
Attempts: 32,000,000 | Speed: 1151/s | Current: 0x06ffa6b38e3b5fa9fae4dae5fa68b79aa3c1a206
Attempts: 32,100,000 | Speed: 1151/s | Current: 0x779e49d30a13627ec35839ed83b7199ba4a8ff7f
Attempts: 32,200,000 | Speed: 1151/s | Current: 0xaba690d04fe120323320ddee557ec36503aea7b2
Attempts: 32,300,000 | Speed: 1151/s | Current: 0xc0242f6a1b8244d235b24dc0d4ce424663599b3c
Attempts: 32,400,000 | Speed: 1151/s | Current: 0x95099d4780e4423b28214c37fc1fbffbf3e56865
Attempts: 32,500,000 | Speed: 1151/s | Current: 0xa6ed4d354c3efa1729faca5d31863f86a9a72da4
Attempts: 32,600,000 | Speed: 1151/s | Current: 0x713cd1d0ac25b849f1be55a3426f6bf6f431366e
Attempts: 32,700,000 | Speed: 1151/s | Current: 0xb7ce51f5d8de18240972c35ef8bfd57e09eff307
Attempts: 32,800,000 | Speed: 1151/s | Current: 0xf888142cb4ae8b3181b46752314a466273426cc2
Attempts: 32,900,000 | Speed: 1151/s | Current: 0xd6f310278745ab9b809302d334fd32fe27822098
Attempts: 33,000,000 | Speed: 1151/s | Current: 0x7ca177c8f058ce2c8ea956afe3c26cef63ca8db0
Attempts: 33,100,000 | Speed: 1151/s | Current: 0x467586279ef00fac6b54250e7092513758e8dd68
Attempts: 33,200,000 | Speed: 1151/s | Current: 0x9447c98f8031487b3eb2f1e1c45b4cbe16a9260e
Attempts: 33,300,000 | Speed: 1151/s | Current: 0xff872e82eaf6fc68b29023b4401a80b0602bf608
Attempts: 33,400,000 | Speed: 1151/s | Current: 0x84149d8ba066394e47183f60f7fd1ccf1bc67f3e
Attempts: 33,500,000 | Speed: 1151/s | Current: 0x12e3d40ee97cbc795db49f29901e1eb35c641082
Attempts: 33,600,000 | Speed: 1151/s | Current: 0xf000fd7bc28a931b9ea30f40eae9c880ed041982
Attempts: 33,700,000 | Speed: 1151/s | Current: 0xd441f2d3eec3906be1c3f5d323bdeb43a776a1c9
Attempts: 33,800,000 | Speed: 1151/s | Current: 0xa91145f4a7cd57d7e23eba9bd8fd20950abb639b
Attempts: 33,900,000 | Speed: 1151/s | Current: 0xd88a87f6655418a130faf8057c44130b23154e5d
Attempts: 34,000,000 | Speed: 1151/s | Current: 0x706d62bd8d88ca8ffcfa4fbe97c707a32dd18595
Attempts: 34,100,000 | Speed: 1151/s | Current: 0x843637de90d03b9dcf08cb975886b0df2e86b0e7
Attempts: 34,200,000 | Speed: 1151/s | Current: 0x34e3eba61d782c66a11d1e7235ea8b570bf0a598
Attempts: 34,300,000 | Speed: 1151/s | Current: 0x2dbb5eb0395f93c57516e1248c008e18dbaa9466
Attempts: 34,400,000 | Speed: 1151/s | Current: 0xdc151b9d66585382b7a15dc6a472cf903ebd763a
Attempts: 34,500,000 | Speed: 1151/s | Current: 0x6de0b0059bc716ee580810fb02bd3cc32ebf8eae
Attempts: 34,600,000 | Speed: 1151/s | Current: 0x23ce21cbdb77505f528517363639cf9e6e5e9087
Attempts: 34,700,000 | Speed: 1151/s | Current: 0x422e836087824546fa0e9e3169f3af659dc3fd0d
Attempts: 34,800,000 | Speed: 1151/s | Current: 0xb8554f3590fbf180673d145ac21d8827e65b2742
Attempts: 34,900,000 | Speed: 1151/s | Current: 0x200237c11c1f1dc6482b2a4aec1e95b7257c2127
Attempts: 35,000,000 | Speed: 1151/s | Current: 0x9a900cbdaa196c62cd779bd1df7f6f2956bcd832
Attempts: 35,100,000 | Speed: 1151/s | Current: 0x1f4e9bd6cfb01b7a697350216d70d0f776f57982
Attempts: 35,200,000 | Speed: 1151/s | Current: 0x1719151dd2ed59b0bb5f529d7a8c019a7fc41489
Attempts: 35,300,000 | Speed: 1151/s | Current: 0xf1f173b2e693fd32e1e54fc7930ff3afe6139635
Attempts: 35,400,000 | Speed: 1151/s | Current: 0x41f6a7e42149101fc2badc8fcea9daeeb3c6713d
Attempts: 35,500,000 | Speed: 1151/s | Current: 0x4705b08861df4ea5e10b87096cabd412d0b346ef
Attempts: 35,600,000 | Speed: 1151/s | Current: 0xaa28b01fa421e8ab83bc28a77124eafa13a211d6
Attempts: 35,700,000 | Speed: 1151/s | Current: 0x70b1a6351264bdb65925fc1dad77ee902f7983c2
Attempts: 35,800,000 | Speed: 1151/s | Current: 0xff47a0c2d170b2b3c7ab2d8bd4ec82da90cf0d2f
Attempts: 35,900,000 | Speed: 1150/s | Current: 0x8e9c6cc07421ebdc6b7074f9885076cb91966187
Attempts: 36,000,000 | Speed: 1150/s | Current: 0x597c63b9210dba1a40eec3759dfa0c1bdc254283
Attempts: 36,100,000 | Speed: 1151/s | Current: 0x9223efea05077811baf71f55ebfce417e407d917


Stopping search... (press Ctrl+C again to force exit)


Search interrupted by user.
Total attempts: 36,124,000
Time elapsed: 31397.82 seconds
Average speed: 1151 attempts/second
